days_for_graph,month,day,hour,sd_obs,sd_calc,nsr_ice,nlr_ice,sh_ice,lh_ice,melt_ice,nsr_cryo,nlr_cryo,sh_cryo,lh_cryo,melt_cryo,cryo_angle,solar_angle,d_nsr,d_nlr,d_sh,d_lh,d_melt,cryoconite_depth,sr,sr_direct,sr_diffuse,src_direct,src_diffuse,t_direct,t_diffuse,k_direct,k_diffuse
   186.000000     ,           7 ,           5 ,           1 , -0.146999985     ,   0.00000000     ,   55.0594025     ,  -70.9799957     ,   82.3435059     ,   23.5654030     ,   0.00000000     ,   82.9315414     ,  -1.33212280     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.39071524     ,   27.8721390     ,   69.6478729     ,  -82.3435059     ,  -23.5654030     ,   0.00000000     ,   141.000000     ,   189.860001     ,   45.2464142     ,   144.613586     ,   18.2015858     ,   73.9445724     ,  0.402276874     ,  0.501978636     ,   1.16045475     ,   4.93158722    
   186.041672     ,           7 ,           5 ,           2 , -0.146999985     ,   0.00000000     ,   47.1946068     ,  -67.8699951     ,   80.7561722     ,   25.6821308     ,   0.00000000     ,   71.4694672     ,  -1.27374268     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.37108982     ,   24.2748604     ,   66.5962524     ,  -80.7561722     ,  -25.6821308     ,   0.00000000     ,   141.000000     ,   162.740005     ,   39.9446945     ,   122.795311     ,   16.7292233     ,   62.6813011     ,  0.418809652     ,  0.501090288     ,   1.22878313     ,   4.94508886    
   186.083328     ,           7 ,           5 ,           3 , -0.146999985     ,   0.00000000     ,   43.0882034     ,  -69.1300049     ,   85.6434326     ,   26.3858032     ,   0.00000000     ,   65.3652191     ,  -1.29739380     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.33970547     ,   22.2770157     ,   67.8326111     ,  -85.6434326     ,  -26.3858032     ,   0.00000000     ,   141.000000     ,   148.580002     ,   40.6255188     ,   107.954483     ,   17.8911514     ,   54.7368698     ,  0.440391928     ,  0.497607946     ,   1.33746362     ,   4.99801493    
   186.125000     ,           7 ,           5 ,           4 , -0.146999985     ,   0.00000000     ,   44.9703064     ,  -69.1200104     ,   83.4527283     ,   24.4184055     ,   0.00000000     ,   68.7700806     ,  -1.29718018     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.29844832     ,   23.7997742     ,   67.8228302     ,  -83.4527283     ,  -24.4184055     ,   0.00000000     ,   141.000000     ,   155.070007     ,   45.6829605     ,   109.387047     ,   21.2308292     ,   55.1803703     ,  0.464742869     ,  0.494972587     ,   1.46838927     ,   5.03806877    
   186.166672     ,           7 ,           5 ,           5 , -0.146999985     ,   0.00000000     ,   46.8524017     ,  -69.1899872     ,   96.6745605     ,   30.9051361     ,   0.00000000     ,   72.3861084     ,  -1.29852295     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.24979055     ,   25.5337067     ,   67.8914642     ,  -96.6745605     ,  -30.9051361     ,   0.00000000     ,   141.000000     ,   161.559998     ,   50.6774940     ,   110.882507     ,   24.7526760     ,   55.6763306     ,  0.488435268     ,  0.492597401     ,   1.61131775     ,   5.07416773    
   186.208328     ,           7 ,           5 ,           6 , -0.146999985     ,   0.00000000     ,   54.7172012     ,  -70.0099945     ,   91.3725815     ,   27.9225178     ,   0.00000000     ,   85.4396591     ,  -1.31390381     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.19667864     ,   30.7224579     ,   68.6960907     ,  -91.3725815     ,  -27.9225178     ,   0.00000000     ,   141.000000     ,   188.679993     ,   62.5702133     ,   126.109779     ,   31.8871365     ,   63.0458260     ,  0.509621680     ,  0.490363538     ,   1.75638604     ,   5.10811853    
   186.250000     ,           7 ,           5 ,           7 , -0.146999985     ,   0.00000000     ,   67.0277100     ,  -71.6699982     ,   88.0597076     ,   24.9963455     ,   0.00000000     ,   105.753784     ,  -1.34506226     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.14243412     ,   38.7260742     ,   70.3249359     ,  -88.0597076     ,  -24.9963455     ,   0.00000000     ,   141.000000     ,   231.130005     ,   79.9742203     ,   151.155777     ,   42.2029343     ,   75.3012695     ,  0.527706742     ,  0.488571823     ,   1.89365828     ,   5.13535023    
   186.291672     ,           7 ,           5 ,           8 , -0.146999985     ,   0.00000000     ,   79.3382034     ,  -72.5000000     ,   82.6550980     ,   16.4460793     ,   0.00000000     ,   126.390915     ,  -1.36065674     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.09064984     ,   47.0527115     ,   71.1393433     ,  -82.6550980     ,  -16.4460793     ,   0.00000000     ,   141.000000     ,   273.579987     ,   96.7875290     ,   176.792465     ,   52.5293884     ,   87.9049759     ,  0.542728901     ,  0.487604916     ,   2.01372838     ,   5.15004539    
   186.333328     ,           7 ,           5 ,           9 , -0.146999985     ,   0.00000000     ,   99.1742096     ,  -73.9499817     ,   79.0565872     ,   10.9760771     ,   0.00000000     ,   159.059998     ,  -1.38784790     ,   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.137426138     ,   1.04504490     ,   59.8857880     ,   72.5621338     ,  -79.0565872     ,  -10.9760771     ,   0.00000000     ,   141.000000     ,   341.980011     ,   126.020447     ,   215.959564     ,   69.7419739     ,   106.991364     ,  0.553417921     ,  0.485772431     ,   2.11852980     ,   5.17789698    
   186.375000     ,           7 ,           5 ,          10 , -0.157000005     ,   1.56534021E-03 ,   118.325806     ,  -77.4699860     ,   77.4098816     ,   12.2836790     ,   130.549377     ,   190.443939     ,  -1.45391846     ,   0.00000000     ,   0.00000000     ,   188.990021     ,  0.137426138     ,   1.00922012     ,   72.1181335     ,   76.0160675     ,  -77.4098816     ,  -12.2836790     ,   58.4406433     ,   141.700729     ,   408.019989     ,   162.243561     ,   245.776428     ,   90.7156830     ,   120.888702     ,  0.559132695     ,  0.482145727     ,   2.20941377     ,   5.23301697    
